adult,age group,condition,custom_label_1,custom_label_2,gender,id,is_bundle,mpn,product_brand,product_category,product_currency,product_description,product_gtin,product_id,product_image,product_instock,product_name,product_price,product_size,product_type,product_url,short_title,unit_pricing_measure,custom_label_3,custom_label_0,product_sale_price,parent_category,subcategory,child_category
False,adult,new,,Divina Siempreviva,female,PPL2IMMTRIOFC23W,False,LOPPL2IMMTRIOFC23W,L'Occitane en Provence,Regalos>Cofres de regalo de rostro,EUR,Immortelle Face and Body Chest - L'Occitane en Provence,,PPL2IMMTRIOFC23W,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw784606ed/large/PPLIMMTRIOFC23W.jpg?sw=1200&sh=1200&sfrm=png,in stock,Cofre Rostro y Cuerpo Siempreviva - L'Occitane en Provence,149.0, ,Regalos>Cofres de regalo de rostro,https://es.loccitane.com/cofre-rostro-y-cuerpo-siempreviva-PPL2IMMTRIOFC23W.html,Face and Body Immortelle Chest,,,,,Gifts,not available,Face Gift Boxes
False,adult,new,TRAVEL SIZE,Karité,female,01SA050KV20,False,LO01SA050KV20,L'Occitane en Provence,2503,EUR,"Formulated without palm oil, our liquid soaps are made from vegetable oil according to the traditional recipe of cooking them in a cauldron of the master soap makers of Provence.enriched with shea butter known for its nourishing properties, this liquid soap cleanses the skin, leaving it soft and delicately perfumed with the fresh and invigorating scent of Verbena.",3253581754511.0,01SA050KV20,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwe5920848/large/01SA050KV20.jpg?sw=1200&sh=1200&sfrm=png,in stock,Jabón Líquido de Manos y Cuerpo Karité Verbena - Formato de viaje 50ml - L'Occitane en Provence,6.0,50 ml,Manos>Jabón de manos,https://es.loccitane.com/jabon-liquido-de-manos-y-cuerpo-karite-verbena---formato-de-viaje-50ml-01SA050KV20.html,Shea Butter Verbena Liquid Hand and Body Wash - Travel size 50ml,50ml,,SALES,4.8,Hands,not available,Hand Soap
False,adult,new,,Divina Siempreviva,female,PPL2DIVTRIOFC23W,False,LOPPL2DIVTRIOFC23W,L'Occitane en Provence,Regalos>Cofres de regalo de rostro,EUR,"Are you a fan of Evergreen Divine Cream? Find it in this gift box, along with the complete routine. This box contains: 1 Immortelle Divine Cream 50ml, 1 Immortelle Divine Serum 30ml and 1 Immortelle Divine Eye Contour Balm 15ml.",,PPL2DIVTRIOFC23W,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw6ed8a2f8/large/PPLDIVTRIOFC23W.jpg?sw=1200&sh=1200&sfrm=png,in stock,Cofre Rostro Trilogía Divina Siempreviva - L'Occitane en Provence,199.0, ,Regalos>Cofres de regalo de rostro,https://es.loccitane.com/cofre-rostro-trilogia-divina-siempreviva-PPL2DIVTRIOFC23W.html,Divine Immortelle Trilogy Face Box,,,,,Gifts,not available,Face Gift Boxes
False,adult,new,STANDARD PRODUCT,Verbena,female,15DB050VB19,False,LO15DB050VB19,L'Occitane en Provence,484,EUR,"This natural deodorant balm with organic Verbena extract from Provence offers 48-hour effectiveness while perfuming your skin with a fresh and relaxing scent.Our Verbena deodorant balm has many benefits :- Protects against unpleasant odors all day long- Offers a powdery, non-greasy, non-staining and non-marking finish.- It is unisex, perfect for women and men.- It is formulated without aluminum salts and alcohol.- It is easy to apply and absorbs quickly.- It is easy to apply and absorbs quickly.- Our first deodorant balm in the form of a deodorant is enriched with aluminum salts and alcohol. It is unisex, perfect for women and men - It is formulated without aluminum salts and alcohol - It is easy to apply and absorbs quickly - Our first deodorant in the form of a balm is enriched with carefully selected natural ingredients that will make you feel good. Its formula and its comforting texture, both creamy and powdery, guarantee optimal comfort all day long. It neutralizes unpleasant odors and respects the natural phenomenon of perspiration without blocking it. Your pores are not clogged, your skin can breathe. Our balm is gentle on your body, but effective! Formulated without aluminum salt and alcohol.",3253581597729.0,15DB050VB19,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw966cced2/large/15DB050VB19_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Bálsamo Desodorante Verbena 50g - L'Occitane en Provence,17.0,50 g,Cuerpo>Desodorante,https://es.loccitane.com/balsamo-desodorante-verbena-15DB050VB19.html,Verbena Deodorant Balm,50g,,,,Body,not available,Deodorant
False,adult,new,NOT AFFECTED,Accesorios,female,49CLEMAGI,False,LO49CLEMAGI,L'Occitane en Provence,2592,EUR,A very useful accessory to use with the metal tubes of our creams to get the most out of them.,3253581485590.0,49CLEMAGI,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw48ac3a38/large/49CLEMAGI.jpg?sw=1200&sh=1200&sfrm=png,in stock,Llave Mágica para los tubos metálicos 1qt - L'Occitane en Provence,5.0,1 qt,Manos>Todos los cuidados de manos,https://es.loccitane.com/llave-magica-para-los-tubos-metalicos-49CLEMAGI.html,Magic Wrench for metal pipes,,,,,Hands,not available,All hand care products
False,adult,new,,,female,CWOC000004214,False,LOCWOC000004214,L'Occitane en Provence,Regalos>Todos los cofres de regalo>Calendarios de Adviento,EUR,"Back to childhood is at your fingertips with this eco-friendly version of the Advent Calendar. Made with recycled cotton, it can be reused year after year!A true design object, it is dressed in a fabric printed with Eva Offredo's adorable drawings and also contains a selection of our premium products.Available in limited quantities. Your Reusable Advent Calendar - Infinite Provence contains: 	an Almond Shower Oil 75ml a Shea Butter Intense Hand Balm 50ml a Shea Butter Hand Cream 30ml a Neroli & Orchid Eau de Toilette 7,5ml a Balancing & Softness Micellar Shampoo 35ml a 5 Essential Oils Conditioner 35ml a Precious Immortelle Night Hair Care 8ml a Cherry Blossom Milk 35ml a Lavender Foaming Bath 100ml a Cocoon de Sérénité Pillow Mist 15ml a Almond Milk Concentrate 50ml a Verbena Eau de Toilette 10ml a 5 Essential Oils Shampoo 75ml a Rouge Craquant Lipstick 2.8g an Evergreen Precious Essential Water 30ml an Evergreen Precious Face Cream 8ml an Evergreen Divine Face Cream 8ml a Shea Butter Foot Cream 30ml an Evergreen Night Reset Serum 5ml an Ultra Rich Shea Butter Lip Balm 12ml a Petit Remède - Cosmetic Balm 15g an Evergreen Divine Youth Oil 4ml an Almond Soap 50g an Neroli & Orchid Hand Cream 30ml",3253581698723.0,CWOC000004214,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwab4f0971/large/CWOC000004214.jpg?sw=1200&sh=1200&sfrm=png,in stock,L'Occitane - Calendario de Adviento Reutilizable - Infinita Provenza,209.0, ,Regalos>Todos los cofres de regalo>Calendarios de Adviento,https://es.loccitane.com/calendario-de-adviento-reutilizable-2022---infinita-provenza-CWOC000004214.html,Reusable Advent Calendar - Infinita Provenza,,,,,Gifts,All Gift Boxes,Advent Calendars
False,adult,new,,,female,PPL2REFILLN2W,False,LOPPL2REFILLN2W,L'Occitane en Provence,Regalos>Todos los cofres de regalo>Calendarios de Adviento,EUR,"We have prepared a refill kit with 24 new surprises for your advent calendar and packaged it in a nice box, which of course can be used for other occasions! Your fabric advent calendar refill contains: 	a Shea Butter Shower Oil 75ml a Rose Eau de Toilette 7ml a Cherry Blossom Pearlized Milk 75ml an Almond Shower Oil 35ml a Shea Butter Hand Cream 30ml a Cherry Blossom Smoothing Foam 75ml an Almond Conditioner 75ml a Shea Butter Soap 50g a Milk-in.A Lavender Foaming Bath 100ml a Relaxing Pillow Mist 15ml a Verbena Body Milk 50ml a Verbena Eau de Toilette 10ml a Verbena Shower Gel 75ml a Verbena Almond Shampoo 75ml a Verbena Hand Cream 30ml a Neroli & Orchid Eau de Toilette 7,5ml a Precious Immortelle Essential Water 30ml a Precious Immortelle Face Cream 8ml a Divine Immortelle Cream 4ml a Shea Butter Foot Cream 30ml a Reset Immortelle Night Serum 5ml a Shea Butter Ultra Rich Lip Balm 12ml a Lemon & Mandarin Solid Soap - Bonne Mère 100g",3000000252628.0,PPL2REFILLN2W,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw98a9ea33/large/PPLREFILLN2W.jpg?sw=1200&sh=1200&sfrm=png,in stock,Ecorrecarga Calendario de Adviento Reutilizable - L'Occitane en Provence,175.0, ,Regalos>Todos los cofres de regalo>Calendarios de Adviento,https://es.loccitane.com/ecorrecarga-calendario-de-adviento-reutilizable-PPL2REFILLN2W.html,Reusable Advent Calendar Eco Refill,,,,,Gifts,All Gift Boxes,Advent Calendars
False,adult,new,TRAVEL SIZE,Almendra,female,29ASH075A21,False,LO29ASH075A21,L'Occitane en Provence,Cabello>Acondicionadores de cabello,EUR,"This conditioner helps to soften and detangle the hair, while perfuming it with a subtle and gourmand aroma of fresh almonds. Enriched with sweet almond oil from Provence. Hair is left light, soft and delicately perfumed with a subtle and sweet fragrance of fresh almonds. The 75 ml format is perfect for travel or weekend getaways.",3253581758557.0,29ASH075A21,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwddc8d393/large/29ASH075A21.jpg?sw=1200&sh=1200&sfrm=png,in stock,Acondicionador Almendra 75ml - L'Occitane en Provence,7.5,75 ml,Cabello>Acondicionadores de cabello,https://es.loccitane.com/acondicionador-almendra-75ml-29ASH075A21.html,Almond Conditioner 75ml,75ml,,,,Hair,not available,Hair Conditioners
False,adult,new,STANDARD PRODUCT,Reset Siempreviva,female,27ER150I23,False,LO27ER150I23,L'Occitane en Provence,Rostro>Limpiadores faciales,EUR,"A PERFECT AND INNOVATIVE BLEND OF TWO OILY AND ONE WATERY PHASE FOR FAST AND ULTRA SENSORY ABSORPTION.Stronger skin day after day A balanced cutaneous ecosystem helps to have a good protective barrier, essential for a stronger and more radiant skin.Day after day, the skin looks radiant, more even, revitalized.  Efficacy test on 33 women for 28 days Test on 63 women for 28 days",3253581767238.0,27ER150I23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw95803cd9/large/27ER150I23_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Esencia Trifásica Reset Siempreviva 150ml - L'Occitane en Provence,75.0,150 ml,Rostro>Limpiadores faciales,https://es.loccitane.com/esencia-trifasica-reset-siempreviva-150ml-27ER150I23.html,Three-phase Essence Reset Immortelle 150ml,150ml,,,,Face,not available,Facial cleansers
False,adult,new,BIG SIZE,Karité,female,01BP150K23,False,LO01BP150K23,L'Occitane en Provence,515,EUR,"Intense Foot Balm concentrates 25% shea butter to intensely nourish and form a real protective layer for dry to very dry and rough feet. The ultra-rich texture of the balm melts into the feet with the application of a massage. Enriched with allantoin, this balm helps to immediately soothe feet for comfort and softness. Day after day, the balm helps to visibly reduce roughness. Result: softer and smoother feet. After 3 days: The roughness of dry to very dry feet is visibly reduced (88%). Satisfaction test on 33 volunteers.",3253581767528.0,01BP150K23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwa87c1769/large/01BP150K23_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Bálsamo de Pies Intenso Karité 150ml - L'Occitane en Provence,29.0,150 ml,Cuerpo>Cuidados de pies,https://es.loccitane.com/balsamo-de-pies-intenso-karite-150ml-01BP150K23.html,Shea Butter Intense Foot Balm 150ml,150ml,Best Seller,,,Body,not available,Foot care
False,adult,new,NOT AFFECTED,Art de Vivre,female,11CF100TR23,False,LO11CF100TR23,L'Occitane en Provence,592,EUR,"This set consists of a decorative glass bottle and 12 diffuser sticks. The perfume for the diffuser is not included, it is sold separately as a refill. CREATE YOUR DIFFUSER Select the diffuser refill with your favorite perfume Pour the refill into the glass bottle Place the sticks in the bottle to form a bouquet, as if they were flowers. Thanks to the capillary system, the perfume permeates the sticks, like the sap of a plant gently rising up the stem. A bottle of diffuser perfume lasts about 4 weeks.",3253581770559.0,11CF100TR23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwe59617e4/large/11CF100TR23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Difusor de Perfume 100ml - L'Occitane en Provence,29.0,100 ml,Hogar>Difusores de perfume,https://es.loccitane.com/difusor-de-perfume-11CF100TR23.html,Perfume Diffuser,100ml,,,,Home,not available,Perfume diffusers
False,adult,new,STANDARD PRODUCT,Verbena,female,15MA075VB23,False,LO15MA075VB23,L'Occitane en Provence,2592,EUR,"This cream gel with organic verbena extracts from Provence moisturizes and refreshes, leaving a powdery finish. Enriched with peppermint and thyme essential oils, known for their purifying and refreshing properties, it penetrates instantly and leaves hands soft and delicately scented.",3253581764572.0,15MA075VB23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwc330db21/large/15MA075VB23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Crema de Manos Verbena 75ml - L'Occitane en Provence,19.0,75 ml,Manos>Crema de manos,https://es.loccitane.com/crema-de-manos-verbena-75ml-15MA075VB23.html,Verbena Hand Cream 75ml,75ml,,,,Hands,not available,Hand cream
False,adult,new,REFILL,Lavanda,female,15RG500L21,False,LO15RG500L21,L'Occitane en Provence,2503,EUR,"Enriched with lavender essential oil from Haute Provence AOP (protected origin), with purifying and relaxing properties, this liquid soap gently cleanses hands, leaving them fresh and pleasantly scented.",3253581764794.0,15RG500L21,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwcd9e348f/large/15RG500L21.jpg?sw=1200&sh=1200&sfrm=png,in stock,Ecorrecarga Jabón Líquido de Manos y Cuerpo Lavanda 500ml - L'Occitane en Provence,21.0,500 ml,Manos>Jabón de manos,https://es.loccitane.com/ecorrecarga-jabon-liquido-de-manos-y-cuerpo-lavanda-500ml-15RG500L21.html,Ecorrecarga Liquid Hand and Body Soap Lavender 500ml,500ml,Best Seller,,,Hands,not available,Hand Soap
False,adult,new,STANDARD PRODUCT,Eau de Cédrat,female,20ET075CD22,False,LO20ET075CD22,L'Occitane en Provence,479,EUR,"Inspired by cédrat, an eminently masculine citrus fruit with a thick, rough rind, Eau de Cédrat embodies a raw and contrasting nature, a source of energy. A fresh and stimulating composition with aromatic accents, on a sensual and woody base.",3253581769034.0,20ET075CD22,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw6c50f9cd/large/20ET075CD22.jpg?sw=1200&sh=1200&sfrm=png,in stock,Eau de Toilette Eau de Cédrat 75ml - L'Occitane en Provence,56.0,75 ml,Perfume>Eau de toilette,https://es.loccitane.com/eau-de-toilette-eau-de-cedrat-20ET075CD22.html,Eau de Toilette Eau de Cédrat Eau de Toilette,75ml,,,,Perfume,not available,Eau de toilette
False,adult,new,STANDARD PRODUCT,Almendra,female,29HD500A22,False,LO29HD500A22,L'Occitane en Provence,2747,EUR,"This almond shower oil transforms, on contact with water, into a delicate milky veil that gently cleanses the body.Enriched with sweet almond oil, it respects the skin's hydrolipidic film to preserve its softness and comfort, keeping it hydrated throughout the day.Easy to rinse, this body cleanser leaves a subtle and delicious scent of fresh almonds, for irresistible skin! L'Occitane almond shower oil is an ideal alternative to the usual shower gels and is also suitable for the most delicate skins.Discover our solidarity action in stores with Ecoherencia. + Info below. ✓ 99% easily biodegradable ingredients✓ Made with sustainably sourced almonds DEMONSTRATED RESULTS - 92% found their skin immediately more supple and hydrated. ¹- 87% found skin immediately nourished¹- 82% found skin immediately more comfortable² ¹Consumption test on 39 volunteers²Consumption test on 33 volunteers.",3253581764688.0,29HD500A22,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw4e61715d/large/29HD500A22_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Aceite de Ducha Almendra 500ml - L'Occitane en Provence,35.0,500 ml,Cuerpo>Gel de ducha,https://es.loccitane.com/aceite-de-ducha-almendra-500ml-29HD500A22.html,Almond Shower Oil 500ml,500ml,Best Seller,,,Body,not available,Shower gel
False,adult,new,STANDARD PRODUCT,Rosa,female,24AS240R23,False,LO24AS240R23,L'Occitane en Provence,Cabello>Acondicionadores de cabello,EUR,"Rose Conditioner helps detangle hair, leaving it shiny and silky. It perfumes the hair with a luminous and feminine scent: green freshness, floral softness, delicate floral notes. For all hair types, for daily use, contains Rose Centifolia floral water from Provence.",3253581767917.0,24AS240R23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw346076d6/large/24AS240R22.jpg?sw=1200&sh=1200&sfrm=png,in stock,Acondicionador Rosa 240ml - L'Occitane en Provence,18.0,240 ml,Cabello>Acondicionadores de cabello,https://es.loccitane.com/acondicionador-rosa-240ml-24AS240R23.html,Pink Conditioner 240ml,240ml,,,,Hair,not available,Hair Conditioners
False,adult,new,STANDARD PRODUCT,Forgotten Flowers,female,11CCD250NE23,False,LO11CCD250NE23,L'Occitane en Provence,2747,EUR,"Fruity freshness, floral and almondy softness, musky notes.Enriched with shea butter, this body lotion moisturizes, helps nourish, leaves the skin soft and delicately scented: fruity freshness, floral and almondy softness, musky notes.Contains a natural extract of Hawthorn blossom from the South of France, commonly known as Hawthorn.",3253581767016.0,11CCD250NE23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwfb0be235/large/11CCD250NE23_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Crema de Ducha Noble Epine 250ml - L'Occitane en Provence,16.0,250 ml,Cuerpo>Gel de ducha,https://es.loccitane.com/crema-de-ducha-noble-epine-250ml-11CCD250NE23.html,Noble Epine Shower Cream 250ml,250ml,,,,Body,not available,Shower gel
False,adult,new,STANDARD PRODUCT,Forgotten Flowers,female,11CM030BA23,False,LO11CM030BA23,L'Occitane en Provence,2592,EUR,"This hand cream moisturizes and leaves the skin delicately perfumed with an aromatic freshness, blended with the floral delicacy of chamomile and warm, woody notes. Contains an extract of Barbotine de Provence.",3253581765630.0,11CM030BA23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwc595ad48/large/11CM030BA23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Crema de Manos Barbotine 30ml - L'Occitane en Provence,8.5,30 ml,Manos>Crema de manos,https://es.loccitane.com/crema-de-manos-barbotine-30ml-11CM030BA23.html,Barbotine Hand Cream 30ml,30ml,,,,Hands,not available,Hand cream
False,adult,new,STANDARD PRODUCT,Forgotten Flowers,female,11CM030NE22,False,LO11CM030NE22,L'Occitane en Provence,2592,EUR,"This hand cream moisturizes and leaves the skin lightly perfumed with the scent of Noble Épine perfume: fruity freshness, floral softness and musky notes, containing a natural extract of hawthorn blossom from the south of France.",3253581761144.0,11CM030NE22,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwfd0c04ec/large/11CM030NE22.jpg?sw=1200&sh=1200&sfrm=png,in stock,Crema de Manos Noble Epine 30ml - L'Occitane en Provence,8.5,30 ml,Manos>Crema de manos,https://es.loccitane.com/crema-de-manos-noble-epine-30ml-11CM030NE22.html,Noble Epine Hand Cream 30ml,30ml,,,,Hands,not available,Hand cream
False,adult,new,STANDARD PRODUCT,Forgotten Flowers,female,11CR030ME22,False,LO11CR030ME22,L'Occitane en Provence,2592,EUR,"Vegetable freshness and floral softness, subtly enhanced by cereal and dairy notes.This hand cream helps moisturize and leaves the skin delicately scented: vegetable freshness, floral softness, cereal and dairy notes. Contains Mélilot de Provence extract.",3253581761274.0,11CR030ME22,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw76093107/large/11CR030ME22.jpg?sw=1200&sh=1200&sfrm=png,in stock,Crema de Manos Melilot 30ml - L'Occitane en Provence,8.5,30 ml,Manos>Crema de manos,https://es.loccitane.com/crema-de-manos-melilot-30ml-11CR030ME22.html,Melilot Hand Cream 30ml,30ml,,,,Hands,not available,Hand cream
False,adult,new,STANDARD PRODUCT,Forgotten Flowers,female,11EDP050ME22,False,LO11EDP050ME22,L'Occitane en Provence,479,EUR,"The Mélilot flower (Melilotus) was formerly used to create perfumed recipes.L'Occitane now presents this reinvented perfume: green freshness, floral softness, milky and cereal notes.Harvest season: June to July.Place of origin: Provence.",3253581761175.0,11EDP050ME22,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw2ac6780e/large/11EDP050ME22.jpg?sw=1200&sh=1200&sfrm=png,in stock,Eau de Parfum Melilot 50ml - L'Occitane en Provence,69.0,50 ml,Perfume>Eau de parfum,https://es.loccitane.com/eau-de-parfum-melilot-50ml-11EDP050ME22.html,Melilot Eau de Parfum 50ml,50ml,,,,Perfume,not available,Eau de parfum
False,adult,new,STANDARD PRODUCT,Forgotten Flowers,female,11EDP050NE22,False,LO11EDP050NE22,L'Occitane en Provence,479,EUR,"Fruity freshness, enhanced by floral and almondy sweetness and musky notes.",3253581761045.0,11EDP050NE22,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw8620076d/large/11EDP050NE22.jpg?sw=1200&sh=1200&sfrm=png,in stock,Eau de Parfum Noble Epine 50ml - L'Occitane en Provence,69.0,50 ml,Perfume>Eau de parfum,https://es.loccitane.com/eau-de-parfum-noble-epine-50ml-11EDP050NE22.html,Noble Epine Eau de Parfum 50ml,50ml,,,,Perfume,not available,Eau de parfum
False,adult,new,STANDARD PRODUCT,Forgotten Flowers,female,11EDP50BA23,False,LO11EDP50BA23,L'Occitane en Provence,479,EUR,"Discover Barbotine Eau de Toilette, a fragrance of aromatic freshness, blended with the floral delicacy of chamomile and warm, woody notes.",3253581765562.0,11EDP50BA23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw2e69b7ec/large/11EDP50BA23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Eau de Parfum Barbotine 50ml - L'Occitane en Provence,69.0,50 ml,Perfume>Eau de parfum,https://es.loccitane.com/eau-de-parfum-barbotine-50ml-11EDP50BA23.html,Eau de Parfum Barbotine 50ml,50ml,,,,Perfume,not available,Eau de parfum
False,adult,new,STANDARD PRODUCT,Forgotten Flowers,female,11GD250BA23,False,LO11GD250BA23,L'Occitane en Provence,2747,EUR,"This shower gel gently cleanses and leaves the skin delicately perfumed with aromatic freshness, blended with the floral delicacy of chamomile and warm, woody notes, and contains an extract of Barbotine de Provence.",3253581765616.0,11GD250BA23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw1fdf27c1/large/11GD250BA23_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Gel de Ducha Barbotine 250ml - L'Occitane en Provence,16.0,250 ml,Cuerpo>Gel de ducha,https://es.loccitane.com/gel-de-ducha-barbotine-250ml-11GD250BA23.html,Barbotine Shower Gel 250ml,250ml,,,,Body,not available,Shower gel
False,adult,new,STANDARD PRODUCT,Forgotten Flowers,female,11GD250ME22,False,LO11GD250ME22,L'Occitane en Provence,2747,EUR,"This enveloping ""honey effect"" shower gel gently cleanses the skin, perfuming it with the scent of Mélilot: green freshness, floral softness, milky and cereal notes, and contains an extract of Mélilot de Provence.",3253581761229.0,11GD250ME22,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwdd6aa614/large/11GD250ME22_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Gel de Ducha Melilot 250ml - L'Occitane en Provence,16.0,250 ml,Cuerpo>Gel de ducha,https://es.loccitane.com/gel-de-ducha-melilot-250ml-11GD250ME22.html,Melilot Shower Gel 250ml,250ml,,,,Body,not available,Shower gel
False,adult,new,STANDARD PRODUCT,Forgotten Flowers,female,11LC250BA23,False,LO11LC250BA23,L'Occitane en Provence,2592,EUR,"This body milk moisturizes, softens and delicately perfumes the skin with a fragrance of aromatic freshness, blended with the floral delicacy of chamomile and warm, woody notes and contains an extract of Barbotine de Provence.",3253581765593.0,11LC250BA23,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw8467143c/large/11LC250BA23.jpg?sw=1200&sh=1200&sfrm=png,in stock,Leche de Cuerpo Barbotine250ml - L'Occitane en Provence,25.0,250 ml,Cuerpo>Crema & leche hidratante de cuerpo,https://es.loccitane.com/leche-de-cuerpo-barbotine250ml-11LC250BA23.html,Barbotine Body Milk250ml,250ml,,,,Body,not available,Moisturizing Body Cream & Milk
False,adult,new,STANDARD PRODUCT,Forgotten Flowers,female,11LC250ME22,False,LO11LC250ME22,L'Occitane en Provence,2592,EUR,"This body milk moisturizes, softens and delicately perfumes the skin with the scent of Mélilot: green freshness, floral softness, milky and cereal notes and contains an extract of Mélilot de Provence.",3253581761243.0,11LC250ME22,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dwf03de0f4/large/11LC250ME22_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Leche de Cuerpo Melilot 250ml - L'Occitane en Provence,25.0,250 ml,Cuerpo>Crema & leche hidratante de cuerpo,https://es.loccitane.com/leche-de-cuerpo-melilot-250ml-11LC250ME22.html,Melilot Body Milk 250ml,250ml,,,,Body,not available,Moisturizing Body Cream & Milk
False,adult,new,STANDARD PRODUCT,Forgotten Flowers,female,11LC250NE22,False,LO11LC250NE22,L'Occitane en Provence,2592,EUR,"Fruity freshness, floral and almondy softness, musky notes.Enriched with shea butter, this body lotion moisturizes, helps nourish, leaves the skin soft and delicately scented: fruity freshness, floral and almondy softness, musky notes.Contains a natural extract of hawthorn from the South of France, commonly known as hawthorn.",3253581761113.0,11LC250NE22,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw213bdacc/large/11LC250NE22_texture.jpg?sw=1200&sh=1200&sfrm=png,in stock,Leche de Cuerpo Noble Epine 250ml - L'Occitane en Provence,25.0,250 ml,Cuerpo>Crema & leche hidratante de cuerpo,https://es.loccitane.com/leche-de-cuerpo-noble-epine-250ml-11LC250NE22.html,Epine Noble Body Milk 250ml,250ml,,,,Body,not available,Moisturizing Body Cream & Milk
False,adult,new,TRAVEL SIZE,Karité,female,01SA050KL20,False,LO01SA050KL20,L'Occitane en Provence,2503,EUR,"Formulated without palm oil, our liquid soaps are made from vegetable oil according to the traditional recipe of cooking them in a cauldron of the master soap makers of Provence.enriched with shea butter known for its nourishing properties, this liquid soap cleanses the skin, leaving it soft and delicately perfumed with the emblematic Provencal scent of Lavender.",3253581754528.0,01SA050KL20,https://imageeu.loccitane.com/dw/image/v2/BCDQ_PRD/on/demandware.static/-/Sites-occ_master/default/dw4b01682e/large/01SA050KL20.jpg?sw=1200&sh=1200&sfrm=png,in stock,Jabón Líquido de Manos y Cuerpo Karité Lavanda - Formato de viaje 50ml - L'Occitane en Provence,6.0,50 ml,Manos>Jabón de manos,https://es.loccitane.com/jabon-liquido-de-manos-y-cuerpo-karite-lavanda---formato-de-viaje-50ml-01SA050KL20.html,Shea Butter Lavender Liquid Hand and Body Wash - Travel size 50ml,50ml,,,,Hands,not available,Hand Soap
